303668784,-1.67089969,37.49568809,463,Entidad singular
303900199,-1.63887664,37.52364212,522,Entidad singular
303668789,-1.60755753,37.48020404,342,Entidad singular
304000984,-1.57864043,37.49384772,517,Entidad singular
303668794,-1.62595411,37.51004514,409,Entidad singular
304000989,-1.59441081,37.4653842,330,Entidad singular
303668799,-1.38599642,38.02994048,186,Entidad singular
304052574,-1.38920972,38.03200325,212,Otras entidades
303668804,-1.38679782,38.02613038,177,Otras entidades
304052579,-1.38613898,38.02500385,182,Otras entidades
303668809,-1.21291206,37.971680600000006,70,Entidad singular
303900214,-1.22969055,37.974124200000006,79,Entidad singular
303668814,-1.57319824,37.79416651,617,Entidad singular
303668819,-1.61064475,37.77348868,561,Entidad singular
303668824,-1.57919399,37.79717704,592,Entidad singular
303668829,-1.59831769,37.78591517,559,Entidad singular
303668834,-1.57041387,37.79897245,635,Entidad singular
304000994,-1.58315417,37.79024005,537,Entidad singular
303668839,-1.24136075,38.05030529,88,Entidad singular
303900229,-1.24243448,38.06448788,77,Otras entidades
303668844,-1.25991583,38.06802827,96,Entidad singular
303900234,-1.25230274,38.06700512,97,Entidad singular
304000999,-1.25163272,38.04918784,97,Entidad singular
304001004,-1.22842523,38.04891248,71,Entidad singular
304001009,-1.21856612,38.04568146,67,Entidad singular
304001014,-1.22410535,38.04045732,69,Entidad singular
304001019,-1.24410646,38.06463903,82,Entidad singular
303668849,-1.42462332,37.85237594,202,Entidad singular
303668854,-1.49076392,37.88962506,607,Entidad singular
303668859,-1.44995056,37.89450182,386,Entidad singular
303668864,-1.3420198,37.76280506,211,Entidad singular
304001024,-1.3530514999999999,37.76701534,204,Entidad singular
304052584,-1.37255279,37.76818755,183,Otras entidades
304001029,-1.32193495,37.76243053,230,Entidad singular
303900249,-1.34223057,37.79910025,267,Entidad singular
304001034,-1.3552514709999999,37.73445981,645,Entidad singular
304001039,-1.30048011,37.87334155,191,Entidad singular
303900259,-1.28732474,37.89450037,118,Entidad singular
303900264,-1.28822249,37.89060221,142,Otras entidades
303900269,-1.2884376,37.89555294,114,Otras entidades
303668869,-1.35270557,37.81838009,223,Entidad singular
304052589,-1.35664793,37.83015098,175,Otras entidades
303668874,-1.34490149,37.85342696,152,Entidad singular
303668879,-1.33580349,37.86275238,154,Otras entidades
304001044,-1.35158637,37.84314781,151,Entidad singular
303668884,-1.46774178,37.83721867,256,Entidad singular
304001049,-1.45495984,37.87248778,378,Entidad singular
304001054,-1.46668164,37.85109279,336,Entidad singular
304001059,-1.45139433,37.8445841,240,Entidad singular
304001064,-1.44111519,37.80110841,178,Entidad singular
304001069,-1.42805798,37.76712966,186,Entidad singular
303900289,-1.41877169,37.83685957,171,Entidad singular
303900294,-1.42588483,37.82298591,174,Entidad singular
303668889,-1.38068654,37.8843766,221,Entidad singular
304001074,-1.41846086,37.8593859,243,Entidad singular
304001079,-1.3832201000000002,37.86731546,165,Entidad singular
303668894,-1.28620233,38.10902167,126,Entidad singular
304052594,-1.28179918,38.10710094,105,Otras entidades
303668899,-1.29845137,38.11297565,104,Entidad singular
304052599,-1.30836043,38.10766663,98,Otras entidades
303668904,-1.30344243,38.12796229999999,105,Otras entidades
304052604,-1.31002437,38.11761255,117,Otras entidades
303900309,-1.30696562,38.10386157,107,Otras entidades
304052609,-1.29109185,38.11699621,106,Otras entidades
303900314,-1.30826062,38.11199085,125,Otras entidades
303668909,-1.01056971,38.03792763,29,Entidad singular
303668914,-1.00228948,38.04325702,27,Entidad singular
303900324,-0.99186177,38.03038208,27,Entidad singular
303668919,-0.99407333,38.033673,28,Otras entidades
304052614,-0.9987353000000001,38.03778064,27,Otras entidades
304052619,-0.99548763,38.03695929,26,Otras entidades
303668924,-0.99848156,38.03203603,27,Otras entidades
303668929,-0.99492933,38.03570618,26,Otras entidades
304052624,-0.99770361,38.04804509,27,Otras entidades
303668934,-0.98140749,38.02731923,27,Entidad singular
303900329,-0.98671132,38.02209351,27,Entidad singular
303668939,-1.37720063,38.176767100000006,174,Entidad singular
303668944,-1.37559767,38.18057492,152,Entidad singular
303668949,-1.32698818,38.22580669,238,Entidad singular
303668954,-1.38556355,38.18527236,167,Entidad singular
303668959,-1.37907288,38.17985696,144,Entidad singular
303668964,-1.38254011,38.188267700000004,166,Entidad singular
304001084,-1.35486229,38.17510442,149,Entidad singular
303668969,-1.35478976,38.17528364,153,Otras entidades
304001089,-1.33812346,38.18829612,231,Entidad singular
303668974,-1.67033157,38.04956135,644,Entidad singular
303900344,-1.67199985,38.06192701,565,Entidad singular
303900349,-1.70771692,38.06295611,600,Entidad singular
303668979,-1.66323446,38.08006837,548,Entidad singular
304001094,-1.64657727,38.07942703,566,Entidad singular
303900354,-1.64039129,38.04653312,581,Entidad singular
304001099,-1.68526156,38.01515813,678,Entidad singular
304001104,-1.68405371,38.02981667,672,Entidad singular
304001109,-1.67598178,38.08257394,521,Entidad singular
303668984,-1.69391338,38.23115046,338,Entidad singular
303900369,-1.63737381,38.25421767,254,Entidad singular
304001114,-1.65352397,38.25599933,253,Entidad singular
304001119,-1.7072953000000002,38.24710578,304,Entidad singular
303668989,-1.69563713,38.2548802,276,Entidad singular
303900379,-1.67997065,38.26925921,339,Entidad singular
304052629,-1.67997065,38.26925921,339,Otras entidades
303668994,-1.61477412,38.253889799999996,264,Entidad singular
303668999,-1.71259241,38.24805623,331,Entidad singular
304001124,-1.71151524,38.25663284,367,Entidad singular
304001129,-1.7303811999999998,38.25159362,305,Entidad singular
303669004,-1.72608113,38.24522056,348,Otras entidades
304001134,-1.63748761,38.17710342,335,Entidad singular
304001139,-1.65373363,38.17151418,343,Entidad singular
303669009,-1.59463318,38.22027003,336,Entidad singular
304001144,-1.72103935,38.18991272,381,Entidad singular
303900389,-1.72092009,38.18498179,398,Entidad singular
303669014,-1.70559915,38.19905289,404,Entidad singular
303669019,-1.71693957,38.19839341,362,Entidad singular
304001149,-1.72694225,38.18666946,395,Entidad singular
304052634,-1.72812381,38.19226078,398,Otras entidades
303669024,-1.71719113,38.1892669,386,Entidad singular
304001154,-1.70881829,38.20042215,384,Entidad singular
304052639,-1.72748793,38.20320359,391,Otras entidades
303669029,-1.35302467,38.04008114,181,Entidad singular
303669034,-1.31931259,38.04482189,146,Entidad singular
304052644,-1.32891544,38.05550275,0,Otras entidades
303900399,-1.31062699,38.047887599999996,161,Entidad singular
303900404,-1.31059902,38.0491038,157,Entidad singular
304001159,-1.40293398,38.08359489,354,Entidad singular
303669039,-1.92374303,38.00388329,783,Entidad singular
303669044,-1.95872954,38.02672989,858,Entidad singular
303669049,-1.86430745,38.1049406,627,Entidad singular
303669054,-2.20718883,38.02010626,1206,Entidad singular
303900414,-1.87675206,38.09744476,642,Entidad singular
303900419,-1.85867448,38.09238575,0,Otras entidades
303669059,-1.93411177,38.03507137,824,Entidad singular
303669064,-1.91768945,38.02050116,767,Entidad singular
303669069,-1.91117685,38.02945368,769,Entidad singular
303669074,-1.93976481,38.02473088,835,Entidad singular
303669079,-2.00653274,38.07265763,914,Entidad singular
303669084,-2.01743496,38.06734165,907,Otras entidades
303669089,-2.01312203,38.06930634,908,Otras entidades
303669094,-1.96412727,38.04795736,842,Entidad singular
303669099,-1.95850605,38.0425001,830,Otras entidades
304052649,-1.96755868,38.04708627,837,Otras entidades
303669104,-1.93431282,38.06048879,789,Entidad singular
303669109,-1.89685189,38.02050584,757,Entidad singular
303669114,-1.88839418,38.02832124,0,Otras entidades
303669119,-2.13380265,37.95374846,1064,Entidad singular
303900429,-2.13380265,37.95374846,1064,Otras entidades
303669124,-2.13622638,37.94604221,1084,Otras entidades
303669129,-2.09420494,37.91000769,1092,Otras entidades
303669134,-2.21163376,37.9986855,1149,Entidad singular
303669139,-2.25984162,37.99566466,1163,Otras entidades
303669144,-2.14119215,38.02675323,1077,Entidad singular
304001164,-1.91388306,37.95422292,878,Entidad singular
303669149,-2.05490465,37.92840031,985,Entidad singular
304001169,-2.03272413,37.96246915,914,Entidad singular
303669154,-0.98210494,37.60017342,67,Entidad singular
304052654,-0.98210494,37.60017342,67,Otras entidades
304052659,-0.83536824,37.67587495,7,Otras entidades
303669159,-0.98632029,37.61228558,6,Otras entidades
303669164,-1.0475099,37.71683603,74,Entidad singular
303669169,-1.03950083,37.71940661,72,Entidad singular
303669174,-1.02892004,37.70769474,66,Entidad singular
303669179,-1.04918434,37.70520495,75,Entidad singular
303669184,-1.07751246,37.71480608,86,Entidad singular
303669189,-0.86686432,37.64701678,41,Entidad singular
303900459,-0.85488061,37.64900452,37,Otras entidades
303669194,-0.88698019,37.64707264,61,Entidad singular
303669199,-0.88182613,37.63899566,55,Entidad singular
303669204,-0.83035948,37.6823974,3,Entidad singular
303669209,-0.82623918,37.6728322,4,Otras entidades
303669214,-1.06862344,37.69014794,81,Entidad singular
304001174,-1.07936929,37.69122478,91,Entidad singular
304001179,-1.05817335,37.69078729,73,Entidad singular
304001184,-1.16132623,37.63305136,257,Entidad singular
304001189,-1.06333477,37.69727078,78,Entidad singular
303900469,-1.09370157,37.69402595,107,Entidad singular
304001194,-1.1194507,37.72835222,115,Entidad singular
303900474,-1.05118068,37.66852025,0,Entidad singular
304001199,-1.06573968,37.67892569,83,Entidad singular
303669219,-0.91460675,37.60551498,60,Entidad singular
303900484,-0.92336082,37.59215147,59,Entidad singular
303669224,-0.91469477,37.61452848,78,Entidad singular
303669229,-0.92907469,37.61072649,53,Entidad singular
303669234,-0.88404454,37.58874914,123,Entidad singular
303669239,-0.94597507,37.60995864,37,Entidad singular
303669244,-0.94391601,37.60780494,47,Entidad singular
303669249,-0.84181006,37.63550331,67,Entidad singular
303669254,-0.83009947,37.62904319,92,Entidad singular
303669259,-0.83523406,37.62391074,112,Entidad singular
303669264,-0.82283106,37.64125531,31,Entidad singular
303669269,-1.1653508,37.63068074,255,Entidad singular
303669274,-1.15365174,37.64780164,217,Entidad singular
304001204,-1.16978993,37.63957275,224,Entidad singular
303669279,-1.1487344,37.64727392,214,Entidad singular
304001209,-1.16113735,37.64530509,220,Entidad singular
303669284,-1.16265694,37.656305700000004,184,Entidad singular
304001214,-1.14728752,37.68266914,170,Entidad singular
304001219,-1.20515739,37.61993785,191,Entidad singular
303669289,-1.13860028,37.6650216,229,Entidad singular
303669294,-1.16014685,37.63032929,264,Entidad singular
303669299,-1.00959499,37.58615806,2,Entidad singular
303669304,-1.04379227,37.61223451,65,Entidad singular
303669309,-1.03488142,37.61506037,70,Otras entidades
303669314,-1.02529878,37.61327812,43,Otras entidades
303900504,-1.09730083,37.61968886,174,Entidad singular
303669319,-1.0304168,37.6082268,56,Entidad singular
303669324,-1.01858817,37.61001133,37,Otras entidades
303669329,-1.01511931,37.61265663,25,Otras entidades
303669334,-1.01360072,37.61820954,20,Entidad singular
303669339,-1.01803468,37.61976212,32,Otras entidades
303669344,-1.02637161,37.6155491,45,Otras entidades
303669349,-1.03795641,37.60582908,76,Entidad singular
303900514,-0.95607915,37.57605066,15,Entidad singular
304052664,-0.95179624,37.56375602,20,Otras entidades
304001224,-0.9266127000000001,37.56353244,170,Entidad singular
303669354,-0.96804098,37.6150091,18,Entidad singular
303669359,-0.93179773,37.61928066,46,Entidad singular
303900524,-0.97052892,37.62766874,60,Otras entidades
303669364,-0.92450714,37.63442868,67,Otras entidades
303669369,-0.95495271,37.60892507,15,Entidad singular
303669374,-0.90268323,37.66297959,28,Entidad singular
303669379,-0.84233727,37.69909063,0,Entidad singular
303669384,-0.91985632,37.71780532,25,Entidad singular
303900539,-0.83834491,37.69245697,4,Entidad singular
303669389,-0.91357101,37.70961152,21,Entidad singular
303900544,-0.93617125,37.661317700000005,26,Entidad singular
303900549,-0.86614077,37.71302364,5,Entidad singular
303669394,-0.86578096,37.7168651,0,Otras entidades
303669399,-0.88199108,37.71968995,0,Otras entidades
303669404,-1.0825322,37.64049214,130,Entidad singular
303669409,-1.09269957,37.66045134,128,Entidad singular
303669414,-1.09536674,37.64218809,135,Entidad singular
303669419,-1.0235579,37.63622977,43,Entidad singular
303669424,-1.07728854,37.64883399,112,Entidad singular
303669429,-1.0458399999999999,37.62921125,71,Entidad singular
303669434,-1.07861986,37.67061094,102,Entidad singular
303669439,-1.04749908,37.65239982,76,Entidad singular
303669444,-1.0865187,37.65574327,115,Entidad singular
303669449,-1.06095682,37.65401882,91,Entidad singular
303669454,-1.10414295,37.66831159,164,Entidad singular
303669459,-0.98907983,37.67464164,42,Entidad singular
303900564,-0.99136946,37.66272721,43,Entidad singular
303669464,-0.98246988,37.67873544,47,Entidad singular
303900574,-1.03136846,37.69575875,68,Entidad singular
304001229,-1.02379824,37.69938102,62,Entidad singular
303669469,-1.0244804,37.6826572,59,Entidad singular
303669474,-1.02278251,37.67741979,59,Otras entidades
303669479,-1.04150275,37.69831761,72,Entidad singular
303669484,-0.95215862,37.66943688,31,Entidad singular
303900584,-1.11949161,37.62482131,202,Entidad singular
303669489,-0.97682086,37.68683224,42,Entidad singular
303669494,-0.97033482,37.6690132,36,Entidad singular
303669499,-0.97872461,37.69314621,44,Entidad singular
303669504,-0.94581724,37.70203959,32,Entidad singular
303669509,-0.96316777,37.68972417,38,Entidad singular
304001234,-0.97058643,37.70877713,43,Entidad singular
303669514,-0.97614575,37.67120299,41,Entidad singular
303669519,-1.16954045,37.55224839,6,Entidad singular
304052669,-1.17099983,37.5620044,15,Otras entidades
303669524,-1.17687511,37.56991808,26,Otras entidades
303669529,-1.1470673999999998,37.56379395,90,Entidad singular
303669534,-1.09923841,37.62368547,174,Entidad singular
303669539,-1.1026799999999999,37.64428868,135,Entidad singular
303669544,-1.12754253,37.62909505,242,Entidad singular
303669549,-1.08792594,37.60971393,130,Entidad singular
303669554,-1.12177551,37.60611225,250,Entidad singular
303669559,-1.12022789,37.62348121,211,Entidad singular
303669564,-1.07418152,37.58479686,13,Entidad singular
303669569,-1.01092829,37.62538316,33,Entidad singular
303669574,-1.01008823,37.63478658,0,Otras entidades
303900599,-1.00373622,37.63247126,0,Otras entidades
303669579,-1.01008823,37.63478658,0,Otras entidades
303669584,-1.00033863,37.62986328,23,Entidad singular
303669589,-0.99826556,37.62266354,20,Entidad singular
303669594,-1.00533789,37.63952776,37,Entidad singular
303669599,-1.00333942,37.647712899999995,42,Otras entidades
303669604,-1.01288637,37.6382223,46,Entidad singular
303669609,-1.04041016,37.65904124,72,Entidad singular
303900604,-1.02380909,37.64812989,55,Entidad singular
303669614,-1.00844744,37.65039476,45,Otras entidades
303669619,-0.99317755,37.71231826,58,Entidad singular
304001239,-1.00151939,37.71849805,55,Entidad singular
303900614,-1.05086854,37.60935964,80,Entidad singular
303669624,-0.99025006,37.68631404,49,Entidad singular
303669629,-0.99248364,37.69641844,48,Entidad singular
303900624,-1.13937715,37.64390024,200,Entidad singular
303669634,-1.16676178,37.61015466,189,Entidad singular
303669639,-1.15626214,37.63162045,277,Entidad singular
304001244,-1.1218727,37.64680399,170,Entidad singular
303900629,-1.13518246,37.63624567,214,Entidad singular
303669644,-1.1310301999999999,37.64366006,177,Entidad singular
303669649,-1.1310301999999999,37.64366006,177,Otras entidades
303669654,-1.2081749,37.57447121,9,Entidad singular
303669659,-0.95958871,37.66307716,31,Otras entidades
303900634,-1.22480697,37.57502907,5,Otras entidades
303669664,-1.11461219,37.6640906,180,Entidad singular
303669669,-1.11918687,37.64139891,159,Entidad singular
304001249,-1.19606386,37.62583735,228,Entidad singular
304001254,-1.10431167,37.65143455,143,Entidad singular
303669674,-0.80746977,37.60095835,100,Entidad singular
303900644,-0.79818697,37.60001939,87,Otras entidades
303669679,-0.77518996,37.61612421,53,Entidad singular
303669684,-0.77759561,37.62283826,34,Entidad singular
303669689,-0.69959952,37.63170507,4,Entidad singular
304001259,-0.71320936,37.61836244,5,Entidad singular
304052674,-0.70547781,37.62479064,0,Otras entidades
303669694,-0.75851901,37.60840977,70,Entidad singular
304001264,-0.76802336,37.64360952,5,Entidad singular
303669699,-0.71720835,37.64871889,3,Entidad singular
303669704,-0.76108878,37.64054918,4,Entidad singular
303669709,-0.78721666,37.65022743,2,Entidad singular
303669714,-0.79185479,37.6463565,8,Entidad singular
303669719,-0.73868811,37.63183077,2,Entidad singular
303900649,-0.8027594,37.63091592,53,Entidad singular
304001269,-0.73653116,37.66069857,0,Entidad singular
304001274,-0.74910846,37.66537324,0,Entidad singular
304001279,-0.74004084,37.66943506,0,Entidad singular
304001284,-0.70786015,37.58706928,0,Entidad singular
304001289,-0.72656414,37.62958792,5,Entidad singular
303669724,-1.00066012,37.60306687,30,Entidad singular
303900659,-0.98630608,37.60189443,7,Otras entidades
303900664,-1.10788246,37.65454704,148,Otras entidades
303669729,-0.99189853,37.62643046,29,Entidad singular
303669734,-1.00198445,37.61791417,11,Entidad singular
303669739,-1.00242638,37.62595139,0,Otras entidades
303669744,-1.00377249,37.62053091,14,Otras entidades
303669749,-1.00695215,37.62153096,19,Otras entidades
303900674,-0.96183778,37.63472842,47,Entidad singular
303669754,-0.97037195,37.65425137,32,Entidad singular
303669759,-0.9188101000000001,37.64569227,47,Entidad singular
304001294,-0.97782896,37.63842832,40,Entidad singular
303669764,-0.97051667,37.62811913,61,Otras entidades
303900679,-0.98789804,37.63233723,40,Entidad singular
304001299,-1.05212658,37.67050052,78,Entidad singular
304001304,-1.01372317,37.66508324,51,Entidad singular
303669769,-1.00635762,37.66495889,45,Entidad singular
304001309,-1.00370345,37.66289528,39,Entidad singular
303669774,-0.96236622,37.59463413,26,Entidad singular
303900694,-0.95898874,37.59389082,20,Otras entidades
303900699,-0.77502216,37.61035354,91,Entidad singular
303669779,-0.97208398,37.59755028,3,Entidad singular
303900709,-1.78682367,38.1148454,500,Entidad singular
303669784,-1.77360455,38.12768578,493,Otras entidades
303900714,-1.77831017,38.04658769,680,Entidad singular
303669789,-1.74707066,38.14479924,463,Entidad singular
303669794,-1.745271,38.1505929,432,Otras entidades
303669799,-1.74244925,38.15407746,436,Otras entidades
303900719,-1.79898218,38.07594686,598,Entidad singular
303669804,-1.76883418,38.13998265,486,Entidad singular
303669809,-1.76819537,38.13657833,466,Otras entidades
303669814,-1.75511895,38.15133762,461,Otras entidades
303669819,-1.76294268,38.11720983,511,Entidad singular
303669824,-1.75785602,38.13463991,462,Entidad singular
303669829,-1.75767135,38.13476413,462,Otras entidades
303669834,-1.80048338,38.09849314,570,Entidad singular
303669839,-1.69491847,38.09358251,500,Entidad singular
303669844,-1.67589743,38.09609131,0,Otras entidades
303900724,-1.73666781,38.08628838,516,Entidad singular
303669849,-1.65449296,38.15940165,357,Entidad singular
304001314,-1.73469028,38.09648703,474,Entidad singular
304001319,-1.74190556,38.00154728,750,Entidad singular
303669854,-1.72365324,38.18277655,390,Entidad singular
303669859,-1.2696077,38.07903959,95,Entidad singular
303669864,-1.283695,38.09919828,127,Entidad singular
303669869,-1.41889897,38.28088098,268,Entidad singular
304052679,-1.42360129,38.27490644,263,Otras entidades
303669874,-1.45240714,38.24538915,171,Entidad singular
303669879,-1.41411955,38.22206014,181,Entidad singular
303669884,-1.46247414,38.24702648,185,Entidad singular
303669889,-1.4200374,38.239974200000006,186,Entidad singular
303900739,-1.42782941,38.2537857,214,Entidad singular
303669894,-1.48396421,38.23405889,199,Entidad singular
303669899,-1.51302286,38.24002720000001,202,Entidad singular
304001324,-1.43771599,38.24040019,190,Entidad singular
303669904,-1.50414439,38.23279497,192,Entidad singular
303669909,-1.47388634,38.23901086,182,Entidad singular
304001329,-1.46659544,38.25808378,197,Entidad singular
304001334,-1.11000176,38.14739314,144,Entidad singular
303669914,-1.11096747,38.20810924,224,Entidad singular
304052684,-1.12779184,38.20492766,242,Otras entidades
303669919,-1.1378034,38.23061618,433,Entidad singular
303669924,-1.17528728,38.19310497,309,Entidad singular
303669929,-1.1429397,38.2958495,662,Entidad singular
303669934,-1.12301552,38.17924102,193,Entidad singular
303669939,-1.16288549,38.25534242,578,Entidad singular
303669944,-1.20426963,38.24735046,620,Entidad singular
303669949,-1.15432254,38.25050403,598,Entidad singular
303669954,-1.07619048,38.14086029,134,Entidad singular
304052689,-1.0648872,38.14243154,136,Otras entidades
303669959,-1.13421767,38.28147314,560,Entidad singular
303669964,-1.14889043,38.2889148,620,Entidad singular
303669969,-1.14298795,38.29575114,0,Otras entidades
303669974,-1.16071874,38.20529526,303,Entidad singular
304001339,-1.11344411,38.13425581,139,Entidad singular
303669979,-1.10748572,38.1219945,107,Otras entidades
303669984,-1.15427875,38.27119338,616,Entidad singular
303669989,-1.0510266000000001,38.12602661,116,Entidad singular
303669994,-1.10495783,37.755174100000005,128,Entidad singular
303669999,-1.11098818,37.73229027,105,Entidad singular
303670004,-1.24301148,37.7347839,161,Entidad singular
303670009,-1.22182714,37.7190552,152,Entidad singular
303670014,-1.21843883,37.7704635,209,Entidad singular
303670019,-1.22246246,37.70671804,160,Entidad singular
303670024,-1.26429453,37.76123479,215,Entidad singular
303670029,-1.27909552,37.73486589,179,Entidad singular
303670034,-1.25169517,37.76600516,220,Entidad singular
304001344,-1.17020102,37.723870299999994,127,Entidad singular
303670039,-1.17101976,37.72287366,131,Entidad singular
303670044,-1.24518102,37.70056972,180,Entidad singular
303900774,-1.23691223,37.72879879999999,160,Entidad singular
303670049,-1.19006794,37.66278598,184,Entidad singular
303670054,-1.28026276,37.68441407,237,Entidad singular
304001349,-1.23469734,37.664364,232,Entidad singular
303670059,-1.11678481,38.40284577,652,Entidad singular
303670064,-1.31372848,38.52281384,580,Entidad singular
303670069,-1.09190316,38.34747497,569,Entidad singular
304001354,-1.21378224,38.45423361,544,Entidad singular
303670074,-1.23337817,38.38799179,406,Entidad singular
304052694,-1.23361942,38.37808298,423,Otras entidades
304052699,-1.22671392,38.38708908,424,Otras entidades
303900784,-1.22386929,38.40226605,431,Otras entidades
303900789,-1.33584653,38.46293508,484,Entidad singular
303670079,-1.2927285,38.54161299,635,Entidad singular
303670084,-1.32702475,38.47617313,511,Entidad singular
303670089,-1.13883305,38.37009116,555,Entidad singular
304052704,-1.19029281,38.30217718,564,Otras entidades
303900794,-1.31717516,38.42797451,667,Entidad singular
304001359,-1.37963897,38.68000628,828,Entidad singular
304052709,-1.36226718,38.67907042,849,Otras entidades
303670094,-1.11262994,38.36448144,583,Entidad singular
304052714,-1.14278318,38.36467503,0,Otras entidades
303670099,-1.14755357,38.31943295,509,Entidad singular
304001364,-1.31770175,38.33069463,339,Entidad singular
304001369,-1.35280205,37.89574133,185,Entidad singular
303900804,-1.37019504,37.8800772,188,Entidad singular
304001374,-1.29384261,37.91757565,120,Entidad singular
304001379,-1.31732997,37.92473591,177,Entidad singular
303670104,-1.32998287,37.90404429,166,Entidad singular
303670109,-1.31548256,37.93140539,185,Entidad singular
303670114,-1.35362399,37.88590264,167,Entidad singular
304001384,-1.32610039,37.89367936,146,Entidad singular
304001389,-1.36122196,37.89555249,194,Entidad singular
303900809,-1.34806798,37.90452482,193,Entidad singular
303670119,-1.3406497,37.91728965,229,Entidad singular
303900819,-1.67933837,37.74538404,515,Entidad singular
303670124,-1.81221192,37.94873479,864,Entidad singular
303670129,-1.55090746,37.6811115,287,Entidad singular
303670134,-1.69930754,37.67700133,342,Capital de municipio
304052719,-1.68340779,37.68351237,336,Otras entidades
304052724,-1.70218172,37.68646033,349,Otras entidades
304052729,-1.69961053,37.67848276,377,Otras entidades
304052734,-1.71334301,37.65747137,341,Otras entidades
304052739,-1.69512938,37.68118216,330,Otras entidades
303900824,-1.7031968000000002,37.66854512,338,Otras entidades
304052744,-1.69762948,37.67439615,329,Otras entidades
304052749,-1.68652312,37.6689104,326,Otras entidades
304052754,-1.69777337,37.67719169,334,Otras entidades
303670139,-1.69417346,37.67102322,324,Otras entidades
304052759,-1.70743178,37.66232772,339,Otras entidades
304052764,-1.68572785,37.66707195,320,Otras entidades
303670144,-1.83897495,37.92601965,771,Entidad singular
303900829,-1.87407347,37.70941565,554,Entidad singular
304001394,-1.58493145,37.65106183,307,Entidad singular
304052769,-1.62006584,37.64217693,286,Otras entidades
304001399,-1.57238385,37.61075897,452,Entidad singular
304001404,-1.56531778,37.54274379,610,Entidad singular
303900839,-1.56606135,37.63202444,392,Entidad singular
303670149,-1.77590821,37.47293842,317,Entidad singular
303900849,-1.80025796,37.45726198,323,Entidad singular
304001409,-1.82259931,37.45223209,362,Entidad singular
304001414,-1.72736949,37.55160497,337,Entidad singular
304001419,-1.71995955,37.52617131,323,Entidad singular
